timestamp,open_5m,high_5m,low_5m,close_5m,volume_5m,dxy_open_5m,dxy_high_5m,dxy_low_5m,dxy_close_5m,dxy_volume_5m,rsi_5m,dxy_rsi_5m,rsi_diff_5m,snr_support_5m,snr_resistance_5m,snr_dist_support_5m,snr_dist_resistance_5m,dxy_snr_support_5m,dxy_snr_resistance_5m,dxy_snr_dist_support_5m,dxy_snr_dist_resistance_5m,10_Day_MA_5m,50_Day_MA_5m,ATR_5m,ATR_Pct_5m,BB_Lower_5m,BB_LowerBand_5m,BB_Lower_Diff_5m,BB_Mid_Diff_5m,BB_Middle_5m,BB_MiddleBand_5m,BB_Squeeze_5m,BB_Upper_5m,BB_UpperBand_5m,BB_Upper_Diff_5m,Bar_Dir_5m,Bar_Volume_Down_5m,Bar_Volume_Up_5m,Body_Ratio_5m,Candle_Bear_Score_5m,Candle_Bull_Score_5m,Close_Pos_5m,Cross_EMA12_Above_EMA18_5m,Cross_EMA8_Above_EMA12_5m,Cross_MA25_Above_MA50_5m,Cross_MA50_Above_MA100_5m,Cross_Supertrend_5m,Doji_5m,Down_Distance_5m,Down_Volume_Change_Pct_5m,EMA12_Above_EMA18_5m,EMA8_Above_EMA12_5m,EMA_10_5m,EMA_10_Diff_5m,EMA_10_Minus_EMA8_5m,EMA_12_5m,EMA_12_Diff_5m,EMA_12_Minus_EMA8_5m,EMA_18_5m,EMA_18_Diff_5m,EMA_18_Minus_EMA8_5m,EMA_21_5m,EMA_21_Diff_5m,EMA_21_Minus_EMA8_5m,EMA_24_5m,EMA_24_Diff_5m,EMA_24_Minus_EMA8_5m,EMA_32_5m,EMA_32_Diff_5m,EMA_32_Minus_EMA8_5m,EMA_64_5m,EMA_64_Diff_5m,EMA_64_Minus_EMA8_5m,EMA_8_5m,EMA_8_Diff_5m,FVG_Diff_5m,HA_Flat_Bottom_5m,HA_Flat_Top_5m,HA_Lower_Wick_5m,HA_Reversal_5m,HA_Small_Body_5m,HA_Upper_Wick_5m,High_Close_DD_5m,Historical_Volatility_5m,Historical_Volatility_20_5m,Is_Down_Bar_5m,Is_Up_Bar_5m,Long_MA_5m,Long_MA_100_5m,Long_MA_25_5m,Long_MA_Diff_5m,Long_Period_MA_Diff_5m,Lower_Wick_R_5m,MA_5m,MA25_Above_MA50_5m,MA50_Above_MA100_5m,MACD_5m,MACD_12_26_9_5m,MACD_Histogram_5m,MACD_Signal_5m,MACDh_12_26_9_5m,MACDs_12_26_9_5m,MA_100_5m,MA_100_50_Diff_5m,MA_200_5m,MA_25_5m,MA_50_5m,MeanRev_BB_Stretch_5m,MeanRev_MA_Distance_5m,MeanRev_RSI_Extreme_5m,MeanRev_Score_5m,MeanRev_TF_Deviation_5m,MeanRev_Volatility_Spike_5m,Mom_Delta_10_5m,Mom_Delta_20_5m,Mom_Delta_5_5m,OBV_5m,Open_Low_DD_5m,PSAR_Diff_5m,Parabolic_SAR_5m,Peak_Freshness_5m,PinBar_At_Level_5m,PinBar_Bear_5m,PinBar_Bull_5m,PinBar_Recent_Bear_5m,PinBar_Recent_Bull_5m,PinBar_Score_5m,Pivot_Diff_5m,Pivot_R1_Diff_5m,Pivot_R2_Diff_5m,Pivot_R3_Diff_5m,Pivot_S1_Diff_5m,Pivot_S2_Diff_5m,Pivot_S3_Diff_5m,Pivots_5m,Price_Diff_From_Last_Swing_High_5m,Price_Diff_From_Last_Swing_Low_5m,Price_Long_Long_Period_Diff_5m,Price_Long_Short_Period_Diff_5m,Price_Short_Long_Period_Diff_5m,Price_Short_Period_Diff_5m,Price_Velocity_Bear_5m,Price_Velocity_Bull_5m,Price_Velocity_Net_5m,RSI_14_5m,RSI_7_5m,Regime_Speed_Aligned_5m,Regime_Speed_Bear_5m,Regime_Speed_Bull_5m,Regime_Speed_Divergence_5m,Rel_High_5m,Resist_Trendline_Diff_5m,Resist_Trendline_Value_5m,Ret_20_5m,Ret_5_5m,Reversal_Exhaustion_5m,Reversal_Momentum_Div_5m,Reversal_PinBar_5m,Reversal_Score_5m,Reversal_Structure_Break_5m,Reversal_Velocity_Decay_5m,Reversal_Volume_Clue_5m,SMA_10_5m,SMA_100_5m,SMA_100_Diff_5m,SMA_10_Diff_5m,SMA_20_5m,SMA_20_Diff_5m,SMA_50_5m,SMA_50_Diff_5m,SMC_BOS_BOS_5m,SMC_BOS_BrokenIndex_5m,SMC_BOS_CHOCH_5m,SMC_BOS_Level_5m,SMC_FVG_Bottom_5m,SMC_FVG_Bottom_Diff_5m,SMC_FVG_FVG_5m,SMC_FVG_MitigatedIndex_5m,SMC_FVG_Top_5m,SMC_FVG_Top_Diff_5m,SMC_Liquidity_Level_5m,SMC_Liquidity_Level_Diff_5m,SMC_Liquidity_Liquidity_5m,SMC_OB_Bottom_5m,SMC_OB_Bottom_Diff_5m,SMC_OB_MitigatedIndex_5m,SMC_OB_OB_5m,SMC_OB_OBvolume_5m,SMC_OB_Percentage_5m,SMC_OB_Top_5m,SMC_OB_Top_Diff_5m,SMC_Swing_HighLow_5m,SMC_Swing_Level_5m,SMC_Swing_Level_Diff_5m,SNR_5m,Short_Above_Long_Crossover_5m,Short_MA_5m,Short_MA_10_5m,Short_MA_50_5m,Short_MA_Diff_5m,Short_Period_MA_Diff_5m,Speed_From_Last_Swing_High_5m,Speed_From_Last_Swing_Low_5m,Structural_Range_Position_5m,Structural_Range_Width_5m,Structure_Established_5m,Supertrend_5m,Supertrend_Distance_5m,Supertrend_Lower_5m,Supertrend_Upper_5m,Support_Trendline_Diff_5m,Support_Trendline_Value_5m,Tick_Volume_5m,Time_Diff_From_Last_Swing_High_5m,Time_Diff_From_Last_Swing_Low_5m,Trend_Strength_5m,Up_Distance_5m,Up_Volume_Change_Pct_5m,Upper_Wick_R_5m,VIX_20_5m,VSI_20_5m,Valley_Freshness_5m,Vol_Zscore_5m,Volatility_Bear_5m,Volatility_Bull_5m,Volatility_Expansion_5m,Volatility_Regime_5m,Volume_Change_Pct_5m,day_of_week_5m,hour_5m,minute_5m,r1_5m,r2_5m,r3_5m,s1_5m,s2_5m,s3_5m,session_transition_5m,open_15m,high_15m,low_15m,close_15m,volume_15m,dxy_open_15m,dxy_high_15m,dxy_low_15m,dxy_close_15m,dxy_volume_15m,rsi_15m,dxy_rsi_15m,rsi_diff_15m,snr_support_15m,snr_resistance_15m,snr_dist_support_15m,snr_dist_resistance_15m,dxy_snr_support_15m,dxy_snr_resistance_15m,dxy_snr_dist_support_15m,dxy_snr_dist_resistance_15m,open_1h,high_1h,low_1h,close_1h,volume_1h,dxy_open_1h,dxy_high_1h,dxy_low_1h,dxy_close_1h,dxy_volume_1h,rsi_1h,dxy_rsi_1h,rsi_diff_1h,snr_support_1h,snr_resistance_1h,snr_dist_support_1h,snr_dist_resistance_1h,dxy_snr_support_1h,dxy_snr_resistance_1h,dxy_snr_dist_support_1h,dxy_snr_dist_resistance_1h,open_4h,high_4h,low_4h,close_4h,volume_4h,dxy_open_4h,dxy_high_4h,dxy_low_4h,dxy_close_4h,dxy_volume_4h,rsi_4h,dxy_rsi_4h,rsi_diff_4h,snr_support_4h,snr_resistance_4h,snr_dist_support_4h,snr_dist_resistance_4h,dxy_snr_support_4h,dxy_snr_resistance_4h,dxy_snr_dist_support_4h,dxy_snr_dist_resistance_4h,open_1d,high_1d,low_1d,close_1d,volume_1d,dxy_open_1d,dxy_high_1d,dxy_low_1d,dxy_close_1d,dxy_volume_1d,rsi_1d,dxy_rsi_1d,rsi_diff_1d,snr_support_1d,snr_resistance_1d,snr_dist_support_1d,snr_dist_resistance_1d,dxy_snr_support_1d,dxy_snr_resistance_1d,dxy_snr_dist_support_1d,dxy_snr_dist_resistance_1d,mtf_rsi_asset,mtf_rsi_dxy,mtf_rsi_diff,mtf_snr_confluence,forward_move_1,forward_move_3,forward_move_6,forward_move_12,target_dir_5m,target_dir_15m,target_dir_30m,target_dir_1h
2026-06-04 20:40:00+00:00,410.8,410.8,410.8,410.8,220.0,408.82388,408.82388,408.82388,408.82388,220.0,-480.00034,240.12125,-720.1216,408.368,411.452,10.0,4.336342,407.0007,408.59225,10.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,410.9,411.345,410.83,411.27,12369.0,411.8111,411.8811,411.36612,411.4411,12369.0,-596.0003,1189.1207,-1785.1211,407.838,412.644,10.0,4.29375,411.54102,415.9884,0.0,10.0,410.95,411.345,410.83,411.27,17435.0,417.42694,417.54694,417.03195,417.10693,17435.0,394.07892,-168.10994,562.18884,408.37,415.998,2.5892856,4.2214284,416.563,422.31854,0.48565668,4.6532426,410.92,411.52,410.49,411.27,26482.0,428.90118,429.33118,428.30118,428.55118,26482.0,468.27158,-212.26463,680.5362,413.133,436.4,0.0,7.299927,397.32547,429.35107,9.070661,0.23235936,408.34,409.3,406.25,407.89,90711.0,396.792,398.882,395.83197,397.24197,90711.0,-72.013275,156.5951,-228.60837,414.179,468.714,0.0,10.0,268.92282,375.52402,10.0,0.0,-339.98447,443.1749,-783.15936,0.0,-0.009999999999990905,-7.740000000000009,-8.350000000000023,-11.0,0,0,0,0
2026-06-05 12:20:00+00:00,410.79,410.79,410.79,410.79,140.0,408.85333,408.85333,408.85333,408.85333,140.0,-872.7284,269.41788,-1142.1462,408.435,411.452,10.0,4.6456137,407.0007,408.59225,10.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,410.8,410.8,410.8,410.8,220.0,411.90005,411.90005,411.90005,411.90005,220.0,-304.08173,510.06644,-814.1482,407.838,412.644,9.711475,6.0459013,411.54102,415.9884,1.1772295,10.0,410.8,410.8,410.8,410.8,220.0,417.50952,417.50952,417.50952,417.50952,220.0,290.30695,-122.15857,412.4655,408.37,415.894,2.467005,5.1715736,416.563,422.31854,0.9609408,4.882284,410.8,410.8,410.8,410.8,220.0,428.83987,428.83987,428.83987,428.83987,220.0,780.75214,-302.09702,1082.8491,412.273,436.4,0.0,7.765139,397.50354,429.35107,9.50513,0.15506032,413.36,414.08,409.29,411.27,67208.0,391.9452,396.0152,391.2252,394.0352,67208.0,-123.46106,194.06682,-317.5279,414.179,468.714,0.0,10.0,268.92282,377.12057,10.0,0.0,-469.52734,263.29718,-732.8245,0.0,-6.420000000000016,-7.900000000000034,-10.110000000000014,-10.620000000000005,0,0,0,0
2026-06-05 13:30:00+00:00,404.325,404.65,403.82,404.37,10247.0,415.20984,415.71484,414.88486,415.16486,10247.0,-9.422936,106.97145,-116.39439,408.435,411.452,0.0,10.0,407.0007,408.59225,10.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,410.79,410.79,410.79,410.79,140.0,411.8989,411.8989,411.8989,411.8989,140.0,-249.12286,429.28622,-678.40906,407.838,412.644,10.0,6.472818,411.54102,415.9884,1.2495136,10.0,410.79,410.79,410.79,410.79,140.0,417.45255,417.45255,417.45255,417.45255,140.0,292.4959,-125.14745,417.64337,408.37,415.818,2.6131892,5.4293866,416.59286,422.31854,0.92830676,5.2544775,410.8,410.8,410.8,410.8,220.0,428.83987,428.83987,428.83987,428.83987,220.0,780.75214,-302.09702,1082.8491,412.273,436.4,0.0,7.765139,397.50354,429.35107,9.50513,0.15506032,413.36,414.08,409.29,411.27,67208.0,391.9452,396.0152,391.2252,394.0352,67208.0,-123.46106,194.06682,-317.5279,414.179,468.714,0.0,10.0,268.92282,377.12057,10.0,0.0,-20.94915,157.24211,-178.19125,1.0,-1.3100000000000023,-2.019999999999982,-3.4499999999999886,-4.819999999999993,0,0,0,0
2026-06-05 13:35:00+00:00,404.27,404.27,402.59,403.06,3279.0,415.13138,416.81137,415.13138,416.34137,3279.0,-8.248082,106.247475,-114.49556,408.435,411.452,0.0,10.0,407.0007,408.59225,10.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,410.79,410.79,410.79,410.79,140.0,411.8989,411.8989,411.8989,411.8989,140.0,-249.12286,429.28622,-678.40906,407.838,412.644,10.0,6.472818,411.54102,415.9884,1.2495136,10.0,410.79,410.79,410.79,410.79,140.0,417.45255,417.45255,417.45255,417.45255,140.0,292.4959,-125.14745,417.64337,408.37,415.818,2.6131892,5.4293866,416.59286,422.31854,0.92830676,5.2544775,410.8,410.8,410.8,410.8,220.0,428.83987,428.83987,428.83987,428.83987,220.0,780.75214,-302.09702,1082.8491,412.273,436.4,0.0,7.765139,397.50354,429.35107,9.50513,0.15506032,413.36,414.08,409.29,411.27,67208.0,391.9452,396.0152,391.2252,394.0352,67208.0,-123.46106,194.06682,-317.5279,414.179,468.714,0.0,10.0,268.92282,377.12057,10.0,0.0,-20.361717,156.88011,-177.24182,1.0,-0.17000000000001592,-0.6100000000000136,-1.4950000000000045,-3.930000000000007,0,0,0,0
2026-06-05 13:40:00+00:00,403.06,403.54,402.83,402.89,4684.0,416.20584,416.43585,415.72583,416.37582,4684.0,-8.103015,106.262535,-114.36555,408.435,411.452,0.0,10.0,407.0007,408.59225,10.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,410.79,410.79,410.79,410.79,140.0,411.8989,411.8989,411.8989,411.8989,140.0,-249.12286,429.28622,-678.40906,407.838,412.644,10.0,6.472818,411.54102,415.9884,1.2495136,10.0,410.79,410.79,410.79,410.79,140.0,417.45255,417.45255,417.45255,417.45255,140.0,292.4959,-125.14745,417.64337,408.37,415.818,2.6131892,5.4293866,416.59286,422.31854,0.92830676,5.2544775,410.8,410.8,410.8,410.8,220.0,428.83987,428.83987,428.83987,428.83987,220.0,780.75214,-302.09702,1082.8491,412.273,436.4,0.0,7.765139,397.50354,429.35107,9.50513,0.15506032,413.36,414.08,409.29,411.27,67208.0,391.9452,396.0152,391.2252,394.0352,67208.0,-123.46106,194.06682,-317.5279,414.179,468.714,0.0,10.0,268.92282,377.12057,10.0,0.0,-20.289185,156.88765,-177.17683,1.0,-0.5399999999999636,-2.2099999999999795,-2.2199999999999704,-3.7899999999999636,0,0,0,0
2026-06-05 13:45:00+00:00,402.87,402.995,402.35,402.35,10105.0,416.25092,416.7709,416.12592,416.7709,10105.0,-5.967555,104.63932,-110.60687,408.435,411.452,0.0,10.0,407.0007,408.59225,10.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,404.325,404.65,402.59,402.89,18210.0,418.19565,419.93066,417.87067,419.63068,18210.0,-17.974684,119.06479,-137.03947,407.794,412.644,0.0,10.0,411.54102,416.01144,10.0,0.0,410.79,410.79,410.79,410.79,140.0,417.45255,417.45255,417.45255,417.45255,140.0,292.4959,-125.14745,417.64337,408.37,415.818,2.6131892,5.4293866,416.59286,422.31854,0.92830676,5.2544775,410.8,410.8,410.8,410.8,220.0,428.83987,428.83987,428.83987,428.83987,220.0,780.75214,-302.09702,1082.8491,412.273,436.4,0.0,7.765139,397.50354,429.35107,9.50513,0.15506032,413.36,414.08,409.29,411.27,67208.0,391.9452,396.0152,391.2252,394.0352,67208.0,-123.46106,194.06682,-317.5279,414.179,468.714,0.0,10.0,268.92282,377.12057,10.0,0.0,50.123,63.0096,-12.8866005,2.0,0.0999999999999659,-1.4300000000000068,-1.4500000000000455,-2.5850000000000364,1,0,0,0
2026-06-05 13:50:00+00:00,402.31,402.69,402.15,402.45,4293.0,416.6694,416.8294,416.2894,416.5294,4293.0,-6.4610014,107.31475,-113.77575,408.435,411.452,0.0,10.0,407.0007,408.59225,10.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,404.325,404.65,402.59,402.89,18210.0,418.19565,419.93066,417.87067,419.63068,18210.0,-17.974684,119.06479,-137.03947,407.794,412.644,0.0,10.0,411.54102,416.01144,10.0,0.0,410.79,410.79,410.79,410.79,140.0,417.45255,417.45255,417.45255,417.45255,140.0,292.4959,-125.14745,417.64337,408.37,415.818,2.6131892,5.4293866,416.59286,422.31854,0.92830676,5.2544775,410.8,410.8,410.8,410.8,220.0,428.83987,428.83987,428.83987,428.83987,220.0,780.75214,-302.09702,1082.8491,412.273,436.4,0.0,7.765139,397.50354,429.35107,9.50513,0.15506032,413.36,414.08,409.29,411.27,67208.0,391.9452,396.0152,391.2252,394.0352,67208.0,-123.46106,194.06682,-317.5279,414.179,468.714,0.0,10.0,268.92282,377.12057,10.0,0.0,49.876278,64.34732,-14.471043,2.0,-1.7699999999999818,-0.8849999999999909,-2.6499999999999773,-2.0399999999999636,0,0,0,0
2026-06-05 13:55:00+00:00,402.23,402.375,400.68,400.68,6074.0,416.5741,418.12408,416.42908,418.12408,6074.0,-4.9519234,105.9773,-110.92923,408.435,411.452,0.0,10.0,407.0007,408.59225,10.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,404.325,404.65,402.59,402.89,18210.0,418.19565,419.93066,417.87067,419.63068,18210.0,-17.974684,119.06479,-137.03947,407.794,412.644,0.0,10.0,411.54102,416.01144,10.0,0.0,410.79,410.79,410.79,410.79,140.0,417.45255,417.45255,417.45255,417.45255,140.0,292.4959,-125.14745,417.64337,408.37,415.818,2.6131892,5.4293866,416.59286,422.31854,0.92830676,5.2544775,410.8,410.8,410.8,410.8,220.0,428.83987,428.83987,428.83987,428.83987,220.0,780.75214,-302.09702,1082.8491,412.273,436.4,0.0,7.765139,397.50354,429.35107,9.50513,0.15506032,413.36,414.08,409.29,411.27,67208.0,391.9452,396.0152,391.2252,394.0352,67208.0,-123.46106,194.06682,-317.5279,414.179,468.714,0.0,10.0,268.92282,377.12057,10.0,0.0,50.630817,63.678593,-13.047775,2.0,0.2400000000000091,-0.009999999999990905,-0.5099999999999909,0.38999999999998636,1,0,0,1
2026-06-05 14:00:00+00:00,400.68,401.9,400.56,400.92,9337.0,417.9553,418.0753,416.7353,417.7153,9337.0,-7.50497,110.758835,-118.2638,408.435,411.452,0.0,10.0,407.0007,408.59225,10.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,402.87,402.995,400.68,400.68,20472.0,419.4401,421.6301,419.3151,421.6301,20472.0,-12.597656,113.45289,-126.050545,407.722,412.644,0.0,10.0,411.54102,416.0607,10.0,0.0,404.325,404.65,400.68,400.68,38682.0,423.65005,427.29507,423.32507,427.29507,38682.0,-132.7165,273.26025,-405.97675,408.32,415.76,0.0,10.0,416.59286,422.41644,9.3879385,0.0,410.8,410.8,410.8,410.8,220.0,428.83987,428.83987,428.83987,428.83987,220.0,780.75214,-302.09702,1082.8491,412.273,436.4,0.0,7.765139,397.50354,429.35107,9.50513,0.15506032,413.36,414.08,409.29,411.27,67208.0,391.9452,396.0152,391.2252,394.0352,67208.0,-123.46106,194.06682,-317.5279,414.179,468.714,0.0,10.0,268.92282,377.12057,10.0,0.0,-34.075085,144.06734,-178.14243,2.0,0.6449999999999818,-0.020000000000038654,-1.3700000000000045,-0.040000000000020464,1,0,0,0
2026-06-05 14:05:00+00:00,401.42,401.72,400.6,401.565,4194.0,417.061,417.881,416.76102,416.91602,4194.0,-14.626391,121.28934,-135.91573,408.435,411.452,0.0,10.0,407.0007,408.59225,10.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,402.87,402.995,400.68,400.68,20472.0,419.4401,421.6301,419.3151,421.6301,20472.0,-12.597656,113.45289,-126.050545,407.722,412.644,0.0,10.0,411.54102,416.0607,10.0,0.0,404.325,404.65,400.68,400.68,38682.0,423.65005,427.29507,423.32507,427.29507,38682.0,-132.7165,273.26025,-405.97675,408.32,415.76,0.0,10.0,416.59286,422.41644,9.3879385,0.0,410.8,410.8,410.8,410.8,220.0,428.83987,428.83987,428.83987,428.83987,220.0,780.75214,-302.09702,1082.8491,412.273,436.4,0.0,7.765139,397.50354,429.35107,9.50513,0.15506032,413.36,414.08,409.29,411.27,67208.0,391.9452,396.0152,391.2252,394.0352,67208.0,-123.46106,194.06682,-317.5279,414.179,468.714,0.0,10.0,268.92282,377.12057,10.0,0.0,-37.635796,149.3326,-186.96838,2.0,-0.8949999999999818,-1.7649999999999864,-2.4350000000000023,-1.1750000000000114,0,0,0,0
2026-06-05 14:10:00+00:00,401.56,401.635,400.575,400.67,3612.0,416.75046,417.73544,416.67545,417.64044,3612.0,-13.450293,119.803856,-133.25415,408.435,411.452,0.0,10.0,407.0007,408.59225,10.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,402.87,402.995,400.68,400.68,20472.0,419.4401,421.6301,419.3151,421.6301,20472.0,-12.597656,113.45289,-126.050545,407.722,412.644,0.0,10.0,411.54102,416.0607,10.0,0.0,404.325,404.65,400.68,400.68,38682.0,423.65005,427.29507,423.32507,427.29507,38682.0,-132.7165,273.26025,-405.97675,408.32,415.76,0.0,10.0,416.59286,422.41644,9.3879385,0.0,410.8,410.8,410.8,410.8,220.0,428.83987,428.83987,428.83987,428.83987,220.0,780.75214,-302.09702,1082.8491,412.273,436.4,0.0,7.765139,397.50354,429.35107,9.50513,0.15506032,413.36,414.08,409.29,411.27,67208.0,391.9452,396.0152,391.2252,394.0352,67208.0,-123.46106,194.06682,-317.5279,414.179,468.714,0.0,10.0,268.92282,377.12057,10.0,0.0,-37.047745,148.58984,-185.63759,2.0,0.22999999999996135,-0.5,-1.5699999999999932,-0.9800000000000182,1,0,0,0
